"","migration","generation_with_min_pop_size","min_pop_size","simulated_gen","maximal_pop_size","success"
"3170",3,101,6,101,1000,"extinction"
"3171",3,67,19,174,5157,"reached_max"
"3172",3,136,8,974,5297,"reached_max"
"3173",3,133,9,428,5063,"reached_max"
"3174",3,59,16,192,5215,"reached_max"
"3175",3,83,5,83,1000,"extinction"
"3176",3,529,6,529,1000,"extinction"
"3177",3,362,6,362,1000,"extinction"
"3178",3,602,8,751,5372,"reached_max"
"3179",3,40,59,137,5142,"reached_max"
"3180",3,427,7,700,5354,"reached_max"
"3181",3,51,15,161,5464,"reached_max"
"3182",3,66,54,144,5010,"reached_max"
"3183",3,39,113,106,5111,"reached_max"
"3184",3,505,6,505,1000,"extinction"
"3185",3,638,8,980,5190,"reached_max"
"3186",3,204,6,204,1000,"extinction"
"3187",3,86,7,311,5060,"reached_max"
"3188",3,340,5,340,1000,"extinction"
"3189",3,1100,4,1100,1000,"extinction"
"3190",3,46,30,131,5150,"reached_max"
"3191",3,45,29,170,5083,"reached_max"
"3192",3,67,20,279,5215,"reached_max"
"3193",3,195,6,195,1000,"extinction"
"3194",3,385,6,385,1000,"extinction"
"3195",3,430,5,430,1000,"extinction"
"3196",3,534,7,657,5392,"reached_max"
"3197",3,438,5,438,1000,"extinction"
"3198",3,135,6,135,1000,"extinction"
"3199",3,36,58,143,5199,"reached_max"
"3200",3,139,14,305,5156,"reached_max"
"3201",3,237,4,237,1000,"extinction"
"3202",3,330,6,330,1000,"extinction"
"3203",3,249,6,249,1000,"extinction"
"3204",3,603,6,603,1000,"extinction"
"3205",3,627,4,627,1000,"extinction"
"3206",3,215,7,1174,5244,"reached_max"
"3207",3,3320,6,3320,1000,"extinction"
"3208",3,275,13,397,5120,"reached_max"
"3209",3,68,10,291,5128,"reached_max"
"3210",3,47,48,121,5182,"reached_max"
"3211",3,106,6,106,1000,"extinction"
"3212",3,50,22,133,5135,"reached_max"
"3213",3,1042,6,1042,1000,"extinction"
"3214",3,76,3,76,1000,"extinction"
"3215",3,28,97,107,5307,"reached_max"
"3216",3,226,6,226,1000,"extinction"
"3217",3,256,11,442,5238,"reached_max"
"3218",3,53,4,53,1000,"extinction"
"3219",3,969,6,969,1000,"extinction"
"3220",3,115,28,247,5286,"reached_max"
"3221",3,49,60,154,5098,"reached_max"
"3222",3,405,4,405,1000,"extinction"
"3223",3,188,6,188,1000,"extinction"
"3224",3,33,72,113,5101,"reached_max"
"3225",3,104,6,104,1000,"extinction"
"3226",3,234,5,234,1000,"extinction"
"3227",3,848,5,848,1000,"extinction"
"3228",3,35,72,117,5200,"reached_max"
"3229",3,927,6,927,1000,"extinction"
"3230",3,499,6,499,1000,"extinction"
"3231",3,1004,6,1004,1000,"extinction"
"3232",3,195,6,195,1000,"extinction"
"3233",3,43,104,124,5133,"reached_max"
"3234",3,157,8,773,5007,"reached_max"
"3235",3,77,6,77,1000,"extinction"
"3236",3,659,5,659,1000,"extinction"
"3237",3,60,25,207,5140,"reached_max"
"3238",3,418,7,560,5015,"reached_max"
"3239",3,144,4,144,1000,"extinction"
"3240",3,193,5,193,1000,"extinction"
"3241",3,156,13,336,5032,"reached_max"
"3242",3,86,5,86,1000,"extinction"
"3243",3,1157,4,1157,1000,"extinction"
"3244",3,156,6,156,1000,"extinction"
"3245",3,731,3,731,1000,"extinction"
"3246",3,64,9,242,5317,"reached_max"
"3247",3,62,20,166,5371,"reached_max"
"3248",3,75,7,258,5250,"reached_max"
"3249",3,171,5,171,1000,"extinction"
"3250",3,50,59,133,5324,"reached_max"
"3251",3,206,6,206,1000,"extinction"
"3252",3,216,8,727,5071,"reached_max"
"3253",3,374,6,374,1000,"extinction"
"3254",3,173,3,173,1000,"extinction"
"3255",3,277,6,277,1000,"extinction"
"3256",3,155,7,526,5205,"reached_max"
"3257",3,1099,5,1099,1000,"extinction"
"3258",3,725,5,725,1000,"extinction"
"3259",3,334,5,334,1000,"extinction"
"3260",3,43,35,150,5181,"reached_max"
"3261",3,1057,7,1535,5241,"reached_max"
"3262",3,123,6,123,1000,"extinction"
"3263",3,85,38,181,5270,"reached_max"
"3264",3,400,4,400,1000,"extinction"
"3265",3,118,5,118,1000,"extinction"
"3266",3,32,107,100,5063,"reached_max"
"3267",3,34,93,124,5253,"reached_max"
"3268",3,50,13,234,5056,"reached_max"
"3269",3,170,4,170,1000,"extinction"
"3270",3,42,51,143,5412,"reached_max"
"3271",3,886,6,886,1000,"extinction"
"3272",3,124,5,124,1000,"extinction"
"3273",3,100,6,100,1000,"extinction"
"3274",3,128,4,128,1000,"extinction"
"3275",3,243,6,243,1000,"extinction"
"3276",3,656,4,656,1000,"extinction"
"3277",3,358,5,358,1000,"extinction"
"3278",3,22,119,106,5216,"reached_max"
"3279",3,285,9,500,5022,"reached_max"
"3280",3,133,3,133,1000,"extinction"
"3281",3,48,40,121,5107,"reached_max"
"3282",3,467,5,467,1000,"extinction"
"3283",3,476,5,476,1000,"extinction"
"3284",3,33,65,135,5340,"reached_max"
"3285",3,36,109,124,5067,"reached_max"
"3286",3,187,4,187,1000,"extinction"
"3287",3,177,6,177,1000,"extinction"
"3288",3,97,6,97,1000,"extinction"
"3289",3,91,39,197,5020,"reached_max"
"3290",3,544,5,544,1000,"extinction"
"3291",3,660,6,660,1000,"extinction"
"3292",3,355,6,355,1000,"extinction"
"3293",3,45,41,125,5343,"reached_max"
"3294",3,191,5,191,1000,"extinction"
"3295",3,34,43,122,5201,"reached_max"
"3296",3,48,72,123,5046,"reached_max"
"3297",3,430,5,430,1000,"extinction"
"3298",3,42,49,124,5115,"reached_max"
"3299",3,149,18,352,5240,"reached_max"
"3300",3,300,6,300,1000,"extinction"
"3301",3,40,35,131,5089,"reached_max"
"3302",3,268,6,268,1000,"extinction"
"3303",3,75,17,217,5201,"reached_max"
"3304",3,364,5,364,1000,"extinction"
"3305",3,62,89,138,5430,"reached_max"
"3306",3,439,6,439,1000,"extinction"
"3307",3,45,68,134,5243,"reached_max"
"3308",3,197,7,296,5139,"reached_max"
"3309",3,39,80,101,5206,"reached_max"
"3310",3,366,6,366,1000,"extinction"
"3311",3,386,6,386,1000,"extinction"
"3312",3,207,4,207,1000,"extinction"
"3313",3,40,31,125,5122,"reached_max"
"3314",3,50,85,134,5099,"reached_max"
"3315",3,585,8,920,5170,"reached_max"
"3316",3,131,6,131,1000,"extinction"
"3317",3,36,55,147,5225,"reached_max"
"3318",3,559,6,559,1000,"extinction"
"3319",3,85,52,168,5145,"reached_max"
"3320",3,46,45,137,5344,"reached_max"
"3321",3,60,36,150,5178,"reached_max"
"3322",3,67,48,160,5300,"reached_max"
"3323",3,771,6,771,1000,"extinction"
"3324",3,446,5,446,1000,"extinction"
"3325",3,179,8,320,5228,"reached_max"
"3326",3,75,6,75,1000,"extinction"
"3327",3,45,53,133,5403,"reached_max"
"3328",3,421,6,421,1000,"extinction"
"3329",3,55,34,198,5290,"reached_max"
"3330",3,108,58,198,5112,"reached_max"
"3331",3,903,5,903,1000,"extinction"
"3332",3,189,5,189,1000,"extinction"
"3333",3,39,55,164,5191,"reached_max"
"3334",3,54,29,174,5132,"reached_max"
"3335",3,139,7,554,5153,"reached_max"
"3336",3,728,5,728,1000,"extinction"
"3337",3,30,100,103,5094,"reached_max"
"3338",3,211,5,211,1000,"extinction"
"3339",3,45,116,107,5408,"reached_max"
"3340",3,64,47,152,5185,"reached_max"
"3341",3,907,3,907,1000,"extinction"
"3342",3,189,7,878,5351,"reached_max"
"3343",3,121,8,617,5224,"reached_max"
"3344",3,256,6,256,1000,"extinction"
"3345",3,29,161,84,5118,"reached_max"
"3346",3,734,5,734,1000,"extinction"
"3347",3,48,18,208,5198,"reached_max"
"3348",3,262,15,433,5283,"reached_max"
"3349",3,267,8,478,5211,"reached_max"
"3350",3,98,14,242,5353,"reached_max"
"3351",3,1047,6,1047,1000,"extinction"
"3352",3,399,7,1461,5252,"reached_max"
"3353",3,94,6,94,1000,"extinction"
"3354",3,799,6,799,1000,"extinction"
"3355",3,188,8,506,5440,"reached_max"
"3356",3,667,4,667,1000,"extinction"
"3357",3,475,6,475,1000,"extinction"
"3358",3,627,6,627,1000,"extinction"
"3359",3,27,149,90,5315,"reached_max"
"3360",3,75,24,210,5380,"reached_max"
"3361",3,1194,6,1194,1000,"extinction"
"3362",3,179,5,179,1000,"extinction"
"3363",3,203,5,203,1000,"extinction"
"3364",3,534,5,534,1000,"extinction"
"3365",3,360,5,360,1000,"extinction"
"3366",3,40,75,137,5441,"reached_max"
"3367",3,335,6,335,1000,"extinction"
"3368",3,425,6,425,1000,"extinction"
"3369",3,565,6,565,1000,"extinction"
"3370",3,1072,9,1230,5227,"reached_max"
"3371",3,1500,3,1500,1000,"extinction"
"3372",3,53,71,128,5072,"reached_max"
"3373",3,254,6,254,1000,"extinction"
"3374",3,296,5,296,1000,"extinction"
"3375",3,299,6,299,1000,"extinction"
"3376",3,737,5,737,1000,"extinction"
"3377",3,249,5,249,1000,"extinction"
"3378",3,61,55,144,5327,"reached_max"
"3379",3,190,4,190,1000,"extinction"
"3380",3,520,5,520,1000,"extinction"
"3381",3,128,5,128,1000,"extinction"
"3382",3,70,33,164,5068,"reached_max"
"3383",3,762,6,762,1000,"extinction"
"3384",3,47,61,128,5375,"reached_max"
"3385",3,747,5,747,1000,"extinction"
"3386",3,961,6,961,1000,"extinction"
"3387",3,938,6,938,1000,"extinction"
"3388",3,191,6,191,1000,"extinction"
"3389",3,181,8,490,5151,"reached_max"
"3390",3,342,10,495,5086,"reached_max"
"3391",3,142,5,142,1000,"extinction"
"3392",3,1057,5,1057,1000,"extinction"
"3393",3,79,19,229,5220,"reached_max"
"3394",3,252,6,252,1000,"extinction"
"3395",3,80,47,173,5315,"reached_max"
"3396",3,36,63,103,5358,"reached_max"
"3397",3,46,61,143,5136,"reached_max"
"3398",3,44,12,241,5230,"reached_max"
"3399",3,73,4,73,1000,"extinction"
"3400",3,233,6,233,1000,"extinction"
"3401",3,738,6,738,1000,"extinction"
"3402",3,32,114,105,5362,"reached_max"
"3403",3,37,31,129,5250,"reached_max"
"3404",3,284,4,284,1000,"extinction"
"3405",3,41,72,132,5016,"reached_max"
"3406",3,583,6,583,1000,"extinction"
"3407",3,264,7,985,5218,"reached_max"
"3408",3,174,11,342,5241,"reached_max"
"3409",3,40,60,126,5472,"reached_max"
"3410",3,46,88,102,5133,"reached_max"
"3411",3,44,39,239,5020,"reached_max"
"3412",3,190,5,190,1000,"extinction"
"3413",3,535,4,535,1000,"extinction"
"3414",3,624,6,624,1000,"extinction"
"3415",3,74,6,74,1000,"extinction"
"3416",3,100,6,100,1000,"extinction"
"3417",3,35,72,123,5209,"reached_max"
"3418",3,63,40,154,5072,"reached_max"
"3419",3,290,6,290,1000,"extinction"
"3420",3,159,10,317,5202,"reached_max"
"3421",3,155,0,155,1000,"extinction"
"3422",3,64,6,64,1000,"extinction"
"3423",3,209,9,571,5301,"reached_max"
"3424",3,73,13,251,5467,"reached_max"
"3425",3,184,6,184,1000,"extinction"
"3426",3,69,5,69,1000,"extinction"
"3427",3,500,6,500,1000,"extinction"
"3428",3,79,26,210,5229,"reached_max"
"3429",3,422,6,422,1000,"extinction"
"3430",3,34,49,191,5326,"reached_max"
"3431",3,1006,5,1006,1000,"extinction"
"3432",3,261,3,261,1000,"extinction"
"3433",3,329,4,329,1000,"extinction"
"3434",3,95,12,413,5348,"reached_max"
"3435",3,271,6,271,1000,"extinction"
"3436",3,152,8,244,5081,"reached_max"
"3437",3,166,9,608,5255,"reached_max"
"3438",3,588,5,588,1000,"extinction"
"3439",3,241,5,241,1000,"extinction"
"3440",3,729,4,729,1000,"extinction"
"3441",3,349,5,349,1000,"extinction"
"3442",3,412,4,412,1000,"extinction"
"3443",3,29,64,107,5065,"reached_max"
"3444",3,113,7,560,5122,"reached_max"
"3445",3,40,99,136,5214,"reached_max"
"3446",3,33,54,121,5251,"reached_max"
"3447",3,33,115,104,5027,"reached_max"
"3448",3,732,5,732,1000,"extinction"
"3449",3,41,24,163,5224,"reached_max"
"3450",3,691,6,691,1000,"extinction"
"3451",3,294,11,537,5333,"reached_max"
"3452",3,532,6,532,1000,"extinction"
"3453",3,311,5,311,1000,"extinction"
"3454",3,184,6,184,1000,"extinction"
"3455",3,374,4,374,1000,"extinction"
"3456",3,234,9,367,5086,"reached_max"
"3457",3,74,20,212,5098,"reached_max"
"3458",3,74,3,74,1000,"extinction"
"3459",3,228,4,228,1000,"extinction"
"3460",3,72,7,196,5388,"reached_max"
"3461",3,168,10,699,5188,"reached_max"
"3462",3,644,4,644,1000,"extinction"
"3463",3,1516,6,1516,1000,"extinction"
"3464",3,129,6,129,1000,"extinction"
"3465",3,203,3,203,1000,"extinction"
"3466",3,49,14,230,5260,"reached_max"
"3467",3,1011,5,1011,1000,"extinction"
"3468",3,230,6,230,1000,"extinction"
"3469",3,38,71,127,5059,"reached_max"
"3470",3,85,6,85,1000,"extinction"
"3471",3,381,5,381,1000,"extinction"
"3472",3,117,6,117,1000,"extinction"
"3473",3,182,11,565,5196,"reached_max"
"3474",3,109,6,109,1000,"extinction"
"3475",3,30,88,98,5053,"reached_max"
"3476",3,428,4,428,1000,"extinction"
"3477",3,138,4,138,1000,"extinction"
"3478",3,179,6,179,1000,"extinction"
"3479",3,76,6,76,1000,"extinction"
"3480",3,51,80,128,5027,"reached_max"
"3481",3,29,89,95,5173,"reached_max"
"3482",3,96,5,96,1000,"extinction"
"3483",3,816,6,816,1000,"extinction"
"3484",3,665,6,665,1000,"extinction"
"3485",3,838,4,838,1000,"extinction"
"3486",3,84,9,546,5116,"reached_max"
"3487",3,117,5,117,1000,"extinction"
"3488",3,32,97,102,5079,"reached_max"
"3489",3,413,6,413,1000,"extinction"
"3490",3,29,134,96,5312,"reached_max"
"3491",3,308,6,308,1000,"extinction"
"3492",3,46,45,173,5041,"reached_max"
"3493",3,317,6,317,1000,"extinction"
"3494",3,353,5,353,1000,"extinction"
"3495",3,412,2,412,1000,"extinction"
"3496",3,60,74,143,5196,"reached_max"
"3497",3,1014,5,1014,1000,"extinction"
"3498",3,57,40,123,5233,"reached_max"
"3499",3,1174,9,1340,5290,"reached_max"
"3500",3,106,5,106,1000,"extinction"
"3501",3,106,6,106,1000,"extinction"
"3502",3,169,6,169,1000,"extinction"
"3503",3,457,6,457,1000,"extinction"
"3504",3,274,7,459,5223,"reached_max"
"3505",3,50,48,122,5146,"reached_max"
"3506",3,635,6,635,1000,"extinction"
"3507",3,36,62,123,5347,"reached_max"
"3508",3,625,6,625,1000,"extinction"
"3509",3,77,11,296,5023,"reached_max"
"3510",3,212,6,212,1000,"extinction"
"3511",3,66,58,169,5270,"reached_max"
"3512",3,49,19,188,5212,"reached_max"
"3513",3,32,75,113,5315,"reached_max"
"3514",3,33,34,109,5000,"reached_max"
"3515",3,61,68,122,5305,"reached_max"
"3516",3,668,4,668,1000,"extinction"
"3517",3,445,5,445,1000,"extinction"
"3518",3,344,6,344,1000,"extinction"
"3519",3,152,5,152,1000,"extinction"
"3520",3,89,45,195,5412,"reached_max"
"3521",3,119,5,119,1000,"extinction"
"3522",3,202,10,356,5246,"reached_max"
"3523",3,149,13,500,5489,"reached_max"
"3524",3,143,6,143,1000,"extinction"
"3525",3,575,4,575,1000,"extinction"
"3526",3,243,11,406,5316,"reached_max"
"3527",3,1085,5,1085,1000,"extinction"
"3528",3,55,56,180,5338,"reached_max"
"3529",3,464,6,464,1000,"extinction"
"3530",3,494,6,494,1000,"extinction"
"3531",3,470,5,470,1000,"extinction"
"3532",3,85,50,159,5006,"reached_max"
"3533",3,169,6,169,1000,"extinction"
"3534",3,49,34,176,5206,"reached_max"
"3535",3,123,6,123,1000,"extinction"
"3536",3,135,6,135,1000,"extinction"
"3537",3,286,5,286,1000,"extinction"
"3538",3,484,6,484,1000,"extinction"
"3539",3,307,5,307,1000,"extinction"
"3540",3,82,7,491,5047,"reached_max"
"3541",3,459,6,459,1000,"extinction"
"3542",3,31,113,105,5005,"reached_max"
"3543",3,514,5,514,1000,"extinction"
"3544",3,49,61,128,5260,"reached_max"
"3545",3,264,6,264,1000,"extinction"
"3546",3,41,66,119,5253,"reached_max"
"3547",3,45,129,105,5328,"reached_max"
"3548",3,33,55,142,5045,"reached_max"
"3549",3,76,53,178,5257,"reached_max"
"3550",3,239,6,239,1000,"extinction"
"3551",3,132,6,132,1000,"extinction"
"3552",3,742,6,742,1000,"extinction"
"3553",3,1467,3,1467,1000,"extinction"
"3554",3,61,6,61,1000,"extinction"
"3555",3,64,4,64,1000,"extinction"
"3556",3,63,17,161,5151,"reached_max"
"3557",3,102,4,102,1000,"extinction"
"3558",3,64,6,64,1000,"extinction"
"3559",3,355,5,355,1000,"extinction"
"3560",3,759,2,759,1000,"extinction"
"3561",3,40,22,217,5129,"reached_max"
"3562",3,413,6,413,1000,"extinction"
"3563",3,563,6,563,1000,"extinction"
"3564",3,56,13,234,5294,"reached_max"
"3565",3,574,6,574,1000,"extinction"
"3566",3,37,49,125,5262,"reached_max"
"3567",3,367,3,367,1000,"extinction"
"3568",3,608,6,608,1000,"extinction"
"3569",3,103,13,285,5434,"reached_max"
"3570",3,105,6,105,1000,"extinction"
"3571",3,48,54,135,5261,"reached_max"
"3572",3,406,6,406,1000,"extinction"
"3573",3,661,6,661,1000,"extinction"
"3574",3,702,4,702,1000,"extinction"
"3575",3,37,62,103,5026,"reached_max"
"3576",3,132,5,132,1000,"extinction"
"3577",3,418,5,418,1000,"extinction"
